,iso_code,country,year,GDLcode,continent2,level,region,continent,CountryName_std,shdi,healthindex,incindex,edindex,esch,msch,lifexp,gnic,lgnic,pop,POLY_IDcountry,iso3,status,CountryName,SubContinent,Continent,Continent_std,surfaceTemperature,soilMoisture10cm,soilMoisture40cm
75,KHM,Cambodia,1994,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.27500001,0.42899999,0.338,0.14300001,3.651,1.255,47.914001,934.539,6.8400002,116.076,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.35039041616869493,0.3648729274220954
76,KHM,Cambodia,1994,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.368,0.51800001,0.35299999,0.27200001,6.901,2.4170001,53.665001,1036.814,6.9439998,1351.232,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3202513840117691,0.32175748880797994
77,KHM,Cambodia,1994,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.37599999,0.52399999,0.34799999,0.292,7.1040001,2.8410001,54.042999,1001.012,6.9089999,453.884,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.31601074248866523,0.33350681335461807
78,KHM,Cambodia,1994,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.38299999,0.53100002,0.34599999,0.30700001,7.4510002,3.0020001,54.534,984.81201,6.8920002,683.664,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33287492664855456,0.344104420238901
79,KHM,Cambodia,1994,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.38299999,0.53100002,0.34599999,0.30700001,7.4510002,3.0020001,54.534,984.81201,6.8920002,683.664,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3305309499498243,0.33907778229997154
80,KHM,Cambodia,1994,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.373,0.58600003,0.36899999,0.23899999,5.5180001,2.586,58.087002,1152.087,7.0489998,104.727,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3619949988638432,0.36385932924063363
81,KHM,Cambodia,1994,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.34099999,0.53100002,0.33899999,0.22,5.5029998,2.027,54.514999,942.48901,6.849,702.649,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3256113507271749,0.3398094836967661
82,KHM,Cambodia,1994,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.34799999,0.48500001,0.347,0.249,6.1729999,2.3399999,51.523998,994.43799,6.902,398.168,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.31493196186807537,0.3212706024811013
83,KHM,Cambodia,1994,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.391,0.54100001,0.34200001,0.32499999,7.934,3.1289999,55.144001,960.099,6.8670001,738.452,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29428498412463977,0.3051091360911226
84,KHM,Cambodia,1994,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.36199999,0.588,0.322,0.25,6.388,2.171,58.242001,843.67499,6.7379999,553.246,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3260860065212698,0.3313786766310449
85,KHM,Cambodia,1994,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.39199999,0.528,0.37099999,0.30899999,7.1479998,3.299,54.325001,1162.2531,7.0580001,721.943,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3328793629573179,0.34108944994553003
86,KHM,Cambodia,1994,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.36500001,0.57200003,0.32800001,0.25799999,6.3979998,2.408,57.179001,879.07501,6.7789998,535.912,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3266696959823994,0.33231869505001127
87,KHM,Cambodia,1994,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.34200001,0.47099999,0.34200001,0.248,5.9980001,2.434,50.639999,963.72101,6.8709998,310.981,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3462933063981022,0.3517481256514199
88,KHM,Cambodia,1994,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.38699999,0.55599999,0.354,0.29499999,7.1729999,2.875,56.165001,1042.359,6.9489999,1006.614,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29751361266442017,0.3115864230929253
89,KHM,Cambodia,1994,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.36899999,0.55699998,0.34,0.264,6.6570001,2.3740001,56.215,951.104,6.8579998,479.473,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.2982006267272572,0.3055390840300928
90,KHM,Cambodia,1995,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.37200001,0.57800001,0.33700001,0.26300001,6.4899998,2.4909999,57.596001,929.81799,6.835,553.48,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3171961613187915,0.31717756832454613
91,KHM,Cambodia,1995,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.391,0.537,0.354,0.31299999,7.5580001,3.105,54.931999,1042.639,6.9499998,706.076,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3284315456818519,0.33116470801646525
92,KHM,Cambodia,1995,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.391,0.537,0.354,0.31299999,7.5580001,3.105,54.931999,1042.639,6.9499998,706.076,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3239625794143721,0.32460937067225054
93,KHM,Cambodia,1995,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.34799999,0.537,0.347,0.22499999,5.5809999,2.096,54.912998,997.46802,6.9050002,725.683,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3182278257257931,0.32867634168009935
94,KHM,Cambodia,1995,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.37,0.50099999,0.35699999,0.28200001,7.0830002,2.5699999,52.564999,1064.301,6.9699998,881.476,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.30929683100823663,0.3131323510421852
95,KHM,Cambodia,1995,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.40000001,0.53399998,0.37900001,0.315,7.25,3.4119999,54.722,1232.188,7.1170001,745.61,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3322744106277612,0.33179504269851434
96,KHM,Cambodia,1995,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.55599999,0.67500001,0.56,0.45500001,9.5439997,5.6929998,63.849998,4079.135,8.3140001,927.084,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3093819826963245,0.3077263971657353
97,KHM,Cambodia,1995,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.39899999,0.54699999,0.34999999,0.331,8.0469999,3.237,55.547001,1016.261,6.9239998,762.66,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3055736266846119,0.2999661272412502
98,KHM,Cambodia,1995,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.39500001,0.56300002,0.36300001,0.301,7.276,2.974,56.575001,1104.084,7.007,1039.613,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.2992904849957843,0.3023801096429564
99,KHM,Cambodia,1995,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.368,0.54500002,0.34799999,0.26199999,6.1389999,2.7460001,55.414001,1004.435,6.9120002,423.262,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33384409054500336,0.34886832359345865
100,KHM,Cambodia,1995,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.375,0.52399999,0.36199999,0.278,6.9990001,2.5,54.056999,1098.162,7.0009999,1395.528,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.31470260374006287,0.3135054008330405
101,KHM,Cambodia,1995,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.37599999,0.56300002,0.34900001,0.26899999,6.7519999,2.4560001,56.625999,1006.662,6.914,495.191,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3045458040121287,0.2998285232790871
102,KHM,Cambodia,1995,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.28,0.435,0.34599999,0.146,3.7030001,1.298,48.264,988.98499,6.8969998,119.882,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34114468814693333,0.360087187563926
103,KHM,Cambodia,1995,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.354,0.491,0.35600001,0.255,6.2610002,2.421,51.900002,1052.915,6.9590001,411.22,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3117134725997741,0.3087679509999521
104,KHM,Cambodia,1995,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.36899999,0.59500003,0.331,0.255,6.4790001,2.2460001,58.667,892.07202,6.7940001,571.382,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3228235877149293,0.3186353299727345
105,KHM,Cambodia,1995,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.38299999,0.52999997,0.35699999,0.29800001,7.2059999,2.9389999,54.437,1059.933,6.9660001,468.764,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3194012621980189,0.3227391292896764
106,KHM,Cambodia,1995,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.38,0.59200001,0.37799999,0.245,5.5970001,2.675,58.511002,1221.322,7.1079998,108.16,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3555344464815728,0.35379505525566907
107,KHM,Cambodia,1995,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.34900001,0.477,0.35100001,0.25299999,6.0840001,2.5179999,51.009998,1020.126,6.928,321.176,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34014954707152034,0.3392364230688961
108,KHM,Cambodia,1996,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.37900001,0.53100002,0.36500001,0.28,7.098,2.5,54.547001,1119.533,7.0209999,1438.323,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34056258518540056,0.3421697617444159
109,KHM,Cambodia,1996,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.35800001,0.498,0.359,0.257,6.349,2.421,52.369999,1073.281,6.9780002,423.831,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33066695678200625,0.3288214238319357
110,KHM,Cambodia,1996,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.38699999,0.537,0.36000001,0.301,7.3070002,2.9389999,54.93,1080.455,6.9850001,483.139,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3380587846657216,0.35554911045291215
111,KHM,Cambodia,1996,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.39899999,0.57099998,0.366,0.30399999,7.3779998,2.974,57.087002,1125.587,7.026,1071.493,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3195402584272857,0.3234204670823395
112,KHM,Cambodia,1996,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.373,0.60299999,0.333,0.257,6.5710001,2.2460001,59.198002,908.91199,6.8119998,588.904,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3393334912199842,0.3397463223686118
113,KHM,Cambodia,1996,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.37599999,0.58600003,0.34,0.266,6.5809999,2.4909999,58.118,947.47998,6.8540001,570.453,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3401339582230173,0.3416862427007908
114,KHM,Cambodia,1996,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.403,0.55500001,0.35299999,0.33500001,8.1610003,3.237,56.049999,1035.818,6.9429998,786.047,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.31946639742194555,0.3201973215397126
115,KHM,Cambodia,1996,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.35100001,0.54500002,0.34999999,0.227,5.6599998,2.096,55.41,1016.611,6.9239998,747.937,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33425042168372887,0.34503205375340207
116,KHM,Cambodia,1996,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.352,0.484,0.354,0.255,6.1690001,2.5179999,51.472,1039.7679,6.947,331.025,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3516138542264432,0.3525527253166356
117,KHM,Cambodia,1996,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.384,0.60100001,0.38100001,0.24699999,5.6750002,2.675,59.041,1245.454,7.1269999,111.477,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.36389440719492494,0.36382818786648413
118,KHM,Cambodia,1996,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.56099999,0.68400002,0.56400001,0.45899999,9.6789999,5.6929998,64.429001,4173.5688,8.3369999,955.514,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32930723097792436,0.32798206906742844
119,KHM,Cambodia,1996,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.40400001,0.542,0.382,0.31799999,7.3520002,3.4119999,55.216999,1256.566,7.1360002,768.475,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33742519368608326,0.3426054526519662
120,KHM,Cambodia,1996,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.38,0.57099998,0.352,0.27200001,6.848,2.4560001,57.139,1026.007,6.9330001,510.376,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.31344528668347704,0.31907418209723054
121,KHM,Cambodia,1996,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.37400001,0.50800002,0.36000001,0.285,7.1830001,2.5699999,53.041,1084.92,6.9889998,908.507,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3316536397390371,0.3426530845175053
122,KHM,Cambodia,1996,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.39500001,0.54500002,0.35699999,0.31600001,7.664,3.105,55.43,1062.778,6.9689999,727.728,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3442041838401803,0.351993977656493
123,KHM,Cambodia,1996,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.39500001,0.54500002,0.35699999,0.31600001,7.664,3.105,55.43,1062.778,6.9689999,727.728,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3390816532166466,0.3436059893896044
124,KHM,Cambodia,1996,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.37200001,0.55299997,0.35100001,0.264,6.2259998,2.7460001,55.916,1023.731,6.9310002,436.241,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3530523058071768,0.3674937491742985
125,KHM,Cambodia,1996,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.28299999,0.442,0.34900001,0.148,3.7550001,1.298,48.701,1007.941,6.9159999,123.558,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.36227825420108983,0.3793800247019361
126,KHM,Cambodia,1997,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.41,0.54900002,0.38600001,0.32499999,7.454,3.526,55.713001,1287.308,7.1599998,790.563,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32636838462218415,0.3357871691864207
127,KHM,Cambodia,1997,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.35600001,0.55199999,0.354,0.23199999,5.7379999,2.1659999,55.908001,1040.736,6.948,769.435,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3261944910976757,0.3422244131974179
128,KHM,Cambodia,1997,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.389,0.60900003,0.38499999,0.252,5.7540002,2.7650001,59.570999,1275.886,7.151,114.681,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.368073122330977,0.37022293998222605
129,KHM,Cambodia,1997,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.39300001,0.54500002,0.36300001,0.30700001,7.4089999,3.0369999,55.423,1106.323,7.0089998,497.025,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.2975943882610456,0.3235967998055674
130,KHM,Cambodia,1997,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.377,0.56,0.35499999,0.27000001,6.3119998,2.8369999,56.417,1048.049,6.9549999,448.78,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3462955624271446,0.35990531439393897
131,KHM,Cambodia,1997,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.28799999,0.44800001,0.35299999,0.15000001,3.8069999,1.342,49.138,1031.83,6.9390001,127.109,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34509016634917566,0.3615060909595234
132,KHM,Cambodia,1997,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.405,0.57800001,0.36899999,0.31,7.4809999,3.073,57.599998,1152.6949,7.0500002,1102.291,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29823596051147494,0.31467412107027726
133,KHM,Cambodia,1997,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.40099999,0.55299997,0.361,0.32300001,7.7709999,3.2090001,55.928001,1088.162,6.9920001,748.645,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33674746824193724,0.35183334645463143
134,KHM,Cambodia,1997,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.40099999,0.55299997,0.361,0.32300001,7.7709999,3.2090001,55.928001,1088.162,6.9920001,748.645,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3335977099728882,0.3445777004187094
135,KHM,Cambodia,1997,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.35800001,0.491,0.35699999,0.25999999,6.2550001,2.6010001,51.933998,1064.5229,6.9699998,340.54,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34567376478226725,0.3508283069758026
136,KHM,Cambodia,1997,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.40900001,0.56199998,0.35699999,0.34099999,8.2740002,3.345,56.553001,1060.465,6.9660001,808.641,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29631417540699934,0.30875781177484635
137,KHM,Cambodia,1997,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.37799999,0.611,0.33700001,0.26199999,6.6620002,2.3199999,59.73,930.12799,6.835,605.831,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.33290190084716886,0.3445839431061863
138,KHM,Cambodia,1997,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.37900001,0.51599997,0.36399999,0.29100001,7.283,2.6559999,53.516998,1110.91,7.013,934.62,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29634721669639263,0.32076783308448287
139,KHM,Cambodia,1997,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.38499999,0.579,0.35499999,0.27700001,6.9429998,2.5380001,57.652,1050.387,6.9569998,525.046,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.29839317537485865,0.31438281785395067
140,KHM,Cambodia,1997,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.384,0.53899997,0.368,0.28600001,7.1960001,2.5829999,55.035999,1146.474,7.0440001,1479.665,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3203685560093112,0.32486928336942766
141,KHM,Cambodia,1997,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.56900001,0.69199997,0.56800002,0.46900001,9.8129997,5.8829999,65.007004,4293.0962,8.3649998,982.978,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3163064844098803,0.33038293276218306
142,KHM,Cambodia,1997,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.36300001,0.505,0.36199999,0.26199999,6.4369998,2.5020001,52.84,1098.952,7.0019999,436.013,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3193426238122574,0.32737458410020015
143,KHM,Cambodia,1997,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.38100001,0.59399998,0.34299999,0.271,6.6719999,2.5739999,58.639999,969.73199,6.8769999,586.849,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3297961125866088,0.3342422722691581
144,KHM,Cambodia,1998,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.414,0.57300001,0.359,0.34400001,8.3870001,3.345,57.257999,1074.908,6.98,830.248,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3068141738606701,0.29723427003831215
145,KHM,Cambodia,1998,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.40900001,0.58899999,0.37099999,0.31299999,7.5830002,3.073,58.317001,1168.583,7.0640001,1131.746,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3083748246430323,0.307903709854457
146,KHM,Cambodia,1998,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.389,0.58999997,0.35699999,0.28,7.0380001,2.5380001,58.369999,1064.673,6.9699998,539.076,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.28959057725922055,0.28584293920432347
147,KHM,Cambodia,1998,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.405,0.56300002,0.36300001,0.32600001,7.8769999,3.2090001,56.624001,1103.037,7.006,768.65,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3323531202377686,0.3356397025681651
148,KHM,Cambodia,1998,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.405,0.56300002,0.36300001,0.32600001,7.8769999,3.2090001,56.624001,1103.037,7.006,768.65,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32757348096885663,0.32876188263775347
149,KHM,Cambodia,1998,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.29100001,0.458,0.35499999,0.152,3.859,1.342,49.75,1045.827,6.9530001,130.506,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3353137637919163,0.35158521799380754
150,KHM,Cambodia,1998,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.414,0.56,0.38800001,0.32699999,7.5570002,3.526,56.407001,1305.332,7.1739998,811.688,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32443252999456196,0.3230189143295241
151,KHM,Cambodia,1998,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.57499999,0.70499998,0.56999999,0.472,9.948,5.8829999,65.817001,4363.3979,8.3809996,1009.244,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32104152562915667,0.3190797496975565
152,KHM,Cambodia,1998,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.382,0.62300003,0.33899999,0.26499999,6.7529998,2.3199999,60.473999,942.55603,6.849,622.019,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3320247268285125,0.33136369186054965
153,KHM,Cambodia,1998,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.38100001,0.57099998,0.35699999,0.27200001,6.3990002,2.8369999,57.119999,1062.299,6.9679999,460.772,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3333541090394807,0.34633115567052464
154,KHM,Cambodia,1998,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.361,0.56300002,0.35600001,0.234,5.8169999,2.1659999,56.604,1054.871,6.961,789.995,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.313216024011125,0.32150180317923244
155,KHM,Cambodia,1998,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.389,0.55000001,0.37099999,0.289,7.2950001,2.5829999,55.722,1162.265,7.0580001,1519.203,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32613245647764416,0.3289260911172778
156,KHM,Cambodia,1998,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.38499999,0.60600001,0.345,0.27399999,6.7639999,2.5739999,59.369999,982.76898,6.8899999,602.53,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32511425748840755,0.3248447387731238
157,KHM,Cambodia,1998,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.36199999,0.50099999,0.359,0.26300001,6.3410001,2.6010001,52.581001,1079.03,6.9840002,349.639,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3398360771777947,0.34086190188818755
158,KHM,Cambodia,1998,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.368,0.51499999,0.36399999,0.26499999,6.5250001,2.5020001,53.498001,1113.9969,7.0159998,447.664,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.32155169900494657,0.3179085152288738
